smp2.virtio_net.CustomGuestLinux.unit_test_kvmctl.msr: FAIL (10.22 s)
smp2.virtio_net.CustomGuestLinux.unit_test_kvmctl.port80: FAIL (10.25 s)
smp2.virtio_net.CustomGuestLinux.unit_test_kvmctl.realmode: FAIL (10.25 s)
smp2.virtio_net.CustomGuestLinux.unit_test_kvmctl.sieve: FAIL (10.25 s)
smp2.virtio_net.CustomGuestLinux.unit_test_kvmctl.smptest: FAIL (10.25 s)
smp2.virtio_net.CustomGuestLinux.unit_test_kvmctl.tsc: FAIL (10.25 s)
smp2.virtio_net.CustomGuestLinux.unit_test_kvmctl.stringio: FAIL (10.25 s)
smp2.virtio_net.CustomGuestLinux.unit_test_kvmctl.vmexit: FAIL (10.25 s)
smp2.virtio_net.CustomGuestLinux.fillup_disk: FAIL (0.57 s)
smp2.virtio_net.CustomGuestLinux.lvm.lvm_create: FAIL (0.79 s)
smp2.virtio_net.CustomGuestLinux.qemu_img.check: SKIP
smp2.virtio_net.CustomGuestLinux.qemu_img.check: SKIP
smp2.virtio_net.CustomGuestLinux.ioquit: FAIL (0.56 s)
smp2.virtio_net.CustomGuestLinux.multi_disk.signal_repeat: FAIL (0.70 s)
smp2.virtio_net.CustomGuestLinux.multi_disk.all_drive_format_types: FAIL (0.54 s)
smp2.virtio_net.CustomGuestLinux.multi_disk.virtio_scsi_variants.block: FAIL (0.98 s)
smp2.virtio_net.CustomGuestLinux.multi_disk.virtio_scsi_variants.generic: FAIL (1.14 s)
smp2.virtio_net.CustomGuestLinux.multi_disk.virtio_scsi_variants.multi_lun: FAIL (0.54 s)
smp2.virtio_net.CustomGuestLinux.multi_disk.virtio_scsi_variants.multi_scsiid_lun: FAIL (0.57 s)
smp2.virtio_net.CustomGuestLinux.multi_disk.virtio_scsi_variants.multi_bus_scsiid_lun: FAIL (0.57 s)
smp2.virtio_net.CustomGuestLinux.clock_getres: FAIL (0.58 s)
smp2.virtio_net.CustomGuestLinux.vmstop: FAIL (0.54 s)
smp2.virtio_net.CustomGuestLinux.cdrom_test: FAIL (0.25 s)
smp2.virtio_net.CustomGuestLinux.floppy_test: FAIL (0.57 s)
smp2.virtio_net.CustomGuestLinux.usb_storage.uhci: FAIL (0.85 s)
smp2.virtio_net.CustomGuestLinux.usb_storage.ehci: FAIL (0.54 s)
smp2.virtio_net.CustomGuestLinux.usb_storage.ehci.check_options: FAIL (0.55 s)
smp2.virtio_net.CustomGuestLinux.usb_storage.xhci: FAIL (0.54 s)
smp2.virtio_net.CustomGuestLinux.usb_multi_disk.signal_repeat: FAIL (23.26 s)
smp2.virtio_net.CustomGuestLinux.usb_multi_disk.max_disk: FAIL (23.02 s)
smp2.virtio_net.CustomGuestLinux.nmi_watchdog: FAIL (22.96 s)
smp2.virtio_net.CustomGuestLinux.trans_hugepage.base: FAIL (0.26 s)
smp2.virtio_net.CustomGuestLinux.trans_hugepage.defrag: FAIL (0.26 s)
smp2.virtio_net.CustomGuestLinux.trans_hugepage.swapping: FAIL (0.26 s)
smp2.virtio_net.CustomGuestLinux.cpu_hotplug_test: FAIL (22.96 s)
smp2.virtio_net.CustomGuestLinux.hdparm: FAIL (22.98 s)
smp2.virtio_net.CustomGuestLinux.getfd: FAIL (22.97 s)
smp2.virtio_net.CustomGuestLinux.qemu_io_blkdebug: FAIL (11.29 s)
smp2.virtio_net.CustomGuestLinux.system_powerdown: FAIL (0.31 s)
smp2.virtio_net.CustomGuestLinux.system_reset: FAIL (0.60 s)
smp2.virtio_net.CustomGuestLinux.system_reset_bootable: FAIL (0.53 s)
smp2.virtio_net.CustomGuestLinux.9p.9p_ci: FAIL (0.56 s)
smp2.virtio_net.CustomGuestLinux.negative_create: FAIL (0.56 s)
smp2.virtio_net.CustomGuestLinux.fullscreen_setup.RHEL.6.3.x86_64: FAIL (0.55 s)
smp2.virtio_net.CustomGuestLinux.fullscreen_setup.RHEL.6.3.i386: FAIL (0.54 s)
smp2.virtio_net.CustomGuestLinux.rv_connect.RHEL.6.3.x86_64: FAIL (0.55 s)
smp2.virtio_net.CustomGuestLinux.rv_connect.RHEL.6.3.i386: FAIL (0.55 s)
smp2.virtio_net.CustomGuestLinux.qemu_img.check: SKIP
smp2.virtio_net.CustomGuestLinux.qemu_img.check: SKIP
smp2.virtio_net.CustomGuestLinux.rv_connect_win.RHEL.6.3.x86_64: FAIL (0.54 s)
smp2.virtio_net.CustomGuestLinux.rv_connect_win.RHEL.6.3.i386: FAIL (0.54 s)
smp2.virtio_net.CustomGuestLinux.qemu_img.check: SKIP
smp2.virtio_net.CustomGuestLinux.qemu_img.check: SKIP
smp2.virtio_net.CustomGuestLinux.kernel_install: FAIL (0.55 s)
smp2.virtio_net.CustomGuestLinux.qemu_img.check: SKIP
smp2.virtio_net.CustomGuestLinux.qemu_img.check: SKIP
smp2.virtio_net.CustomGuestLinux.qemu_img.check: SKIP
smp2.virtio_net.CustomGuestLinux.qemu_img.check: SKIP
smp2.virtio_net.CustomGuestLinux.fail_test: FAIL (10.27 s)
smp2.virtio_net.CustomGuestLinux.warning_test: WARN (10.23 s)
smp2.virtio_net.CustomGuestLinux.skip_test: SKIP
smp2.virtio_net.CustomGuestLinux.shutdown: FAIL (0.37 s)
smp2.virtio_net.CustomGuestLinux.remove_guest.without_disk: FAIL (0.23 s)
smp2.virtio_net.CustomGuestLinux.remove_guest.with_disk: FAIL (0.23 s)

